movie_title,movie_type,movie_content,movie_img,movie_open_date,movie_rating,movie_runtime,movie_actor,movie_director,movie_country,movie_seq
용의자,"액션, 드라마","조국에게 버림받고 가족까지 잃은 채 남한으로 망명한
 최정예 특수요원 ‘지동철’(공유).
 그의 목표는 단 하나, 아내와 딸을 죽인 자를 찾는 것뿐이다.
 
 놈의 행적을 쫓으며 대리운전을 하며 살아가던 동철은
 유일하게 자신과 가깝게 지내던 박회장의 살해 현장을 목격하게 된다.
 죽기 전 박회장이 남긴 물건을 받아 든 동철은 사건의 용의자로 지목되어 모두에게 쫓기게 된다.
 
 피도 눈물도 없이 타겟을 쫓는 사냥개 ‘민대령’(박희순)까지 투입,
 빈틈 없이 조여오는 포위망 속에 놓이게 된 동철.
 하지만 자신만의 타겟을 향한 추격을 멈추지 않는데...",용의자.jpg,2013.12.24,8.39,137분,"공유(지동철), 박희순(민세훈), 조성하(김석호)",원신연,대한민국,546
박수건달,코미디,"보스에게 신임 받고, 동생들에게 사랑 받는 엘리트 건달 광호(박신양).
 남 부러울 것 없이 승승장구 하던 그의 건달 인생에 ‘그 분’이 태클을 걸었다?!
 호시탐탐 광호를 밟을 기회만 노리던 태주(김정태)의 칼에 맞고 순식간에 바뀐 운명선 때문에
 낮에는 박수무당, 밤에는 건달의 투잡족이 되어버린 광호!
 하지만 존경하는 보스 가라사대, 쪽 팔리면 건달 아니라 안카나!
 
 하루 아침에 부산을 휘어잡는 건달에서
 조선 팔도 최고 ‘신빨’ 날리는 박수무당 되다!",박수건달.jpg,2013.01.09,8.12,127분,"박신양(광호), 김정태(태주), 엄지원(명보살)",조진규,대한민국,547
어바웃 타임,"멜로/로맨스, 코미디","모태솔로 팀(돔놀 글리슨)은 성인이 된 날, 아버지(빌 나이)로부터 놀랄만한 가문의 비밀을 듣게 된다.
 바로 시간을 되돌릴 수 있는 능력이 있다는 것!
 그것이 비록 히틀러를 죽이거나 여신과 뜨거운 사랑을 할 수는 없지만,
 여자친구는 만들어 줄 순 있으리..
 
 꿈을 위해 런던으로 간 팀은 우연히 만난 사랑스러운 여인 메리에게 첫눈에 반하게 된다.
 그녀의 사랑을 얻기 위해 자신의 특별한 능력을 마음껏 발휘하는 팀.
 어설픈 대시, 어색한 웃음은 리와인드! 뜨거웠던 밤은 더욱 뜨겁게 리플레이!
 꿈에 그리던 그녀와 매일매일 최고의 순간을 보낸다.
 
 하지만 그와 그녀의 사랑이 완벽해질수록 팀을 둘러싼 주변 상황들은 미묘하게 엇갈리고,
 예상치 못한 사건들이 여기저기 나타나기 시작하는데…
 
 어떠한 순간을 다시 살게 된다면, 과연 완벽한 사랑을 이룰 수 있을까?",어바웃 타임.jpg,2013.12.05,9.2,123분,"도널 글리슨(팀), 레이첼 맥아담스(메리)",리차드 커티스,영국,548
스파이,"코미디, 액션","대한민국 최고의 스파이 김철수(설경구). 하지만 마누라 영희(문소리) 앞에만 서면 쩔쩔 매는 대한민국의 평범한 남편이기도 하다. 아무도 모르게 나랏일을 하는 탓에, 출장을 밥 먹듯이 하는 철수. 하필이면 2세를 만들기 위해 받아 놓은 D-day에 의문의 테러가 발생해, 진상 파악을 위한 태국 출장 명령을 받게 된다. 위험천만한 작전지를 종횡무진하는 철수. 그런데, 그 곳에서 철수의 레이더망에 들어온 건 다름 아닌 마.누.라! 심지어 그녀는 모든 작전지마다 위험하게 잘생긴 의문의 사나이(다니엘 헤니)와 함께 나타나 철수의 애간장을 태운다.
 한편, 남편의 정체를 모르는 스튜어디스 영희는 그런 남편 때문에 폭발 직전! 홧김에 비행 스케줄을 바꿔 태국으로 간다. 그곳에서 우연히 만난 꽃미남 라이언과 달콤한 시간을 보내며 철수의 전화도 받지 않고 핑크빛 환상에 빠지는데…
 국가의 운명이 왔다갔다하는 절체절명의 상황! 의문의 남자 앞에서 마냥 좋아라 하는 영희 때문에 도대체 작전에 집중이 안 되는 철수! 과연 철수는 나라도 지키고, 마누라도 지킬 수 있을까?
 
 대한민국을 빵 터뜨릴 그들의 작전이 시작된다!",스파이.jpg,2013.09.05,6.94,121분,"설경구(철수), 문소리(영희), 다니엘 헤니(라이언)",이승준,대한민국,549
그래비티,"SF, 드라마, 미스터리, 스릴러","허블 우주망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사는
 폭파된 인공위성의 잔해와 부딪히면서 소리도 산소도 없는 우주 한 가운데에 홀로 남겨지는데…",그래비티.jpg,2021.10.06,8.31,90분,"산드라 블록(라이언 스톤), 조지 클루니(맷 코왈스키)",알폰소 쿠아론,"미국 , 영국",550
감기,"드라마, 모험, 액션","호흡기로 감염, 감염속도 초당 3.4명, 치사율 100%의 유례 없는 최악의 바이러스가 대한민국에 발병하고, 이에 정부는 전세계적인 확산을 막기위해 국가 재난사태를 발령, 급기야 도시 폐쇄라는 초유의 결정을 내린다. 피할 새도 없이 격리된 사람들은 일대혼란에 휩싸이게 되고, 대재난 속에서 살아 남기 위한 사람들의 목숨 건 사투가 시작된다.",감기.jpg,2013.08.14,6.92,121분,"장혁(지구), 수애(인해), 박민하(미르)",김성수,대한민국,551
토르: 다크 월드,"액션, 모험, 판타지","<어벤져스>의 뉴욕 사건 후, 다시 신들의 고향인 아스가르드 왕국으로 돌아간 토르(크리스 헴스워스)와 로키(톰 히들스턴). 지구를 위협한 로키는 지하 감옥에 갇히고, 토르는 아버지 오딘(안소니 홉킨스)과 함께 우주의 질서를 재정립하기 위해 나선다. 1년 후, 지구에 혼자 남은 제인(나탈리 포트만)은 우연히 태초부터 존재해왔던 어둠의 종족 ‘다크 엘프’의 무기 ‘에테르’를 얻게 된다. 이 사실을 안 ‘다크 엘프’의 리더 ‘말레키스’는 ‘에테르’를 되찾기 위해 제인과 아스가르드를 공격하고, 토르는 사랑하는 여인 제인과 아스가르드 왕국을 지키기 위해 로키에게 위험한 동맹을 제안하게 된다.",토르 다크 월드.jpg,2013.10.30,8.35,112분,"크리스 헴스워스(토르), 나탈리 포트만(제인 포스터), 톰 히들스턴(로키)",앨런 테일러,미국,552
레드: 더 레전드,"액션, 코미디, 범죄","은퇴 후 10년, 뿔뿔이 흩어졌던 레전드급 CIA요원 ‘R.E.D’는 ‘밤 그림자’의 재가동을 막기 위해 다시 뭉친다.
 하지만 미 국방부와 FBI, 그리고 영국 MI6, 러시아 정부까지 ‘밤 그림자’의 행방에 혈안이 되어 'R.E.D'를 없애려 하고, 그들은 세계 정부 조직들보다 먼저 ‘밤 그림자’를 찾아 제거해야만 한다.
 최악의 위기상황, 지금이 바로 전설의 본능을 깨울 때다!",레드 더 레전드.jpg,2013.07.18,8.02,115분,"브루스 윌리스(프랭크 모시스), 이병헌(한조배), 캐서린 제타 존스(카자)",딘 패리소트,미국,553
친구2,"느와르, 액션","“니 내랑 부산 접수할래?”
 친구 ‘동수’(장동건)의 죽음을 지시한 혐의로 수감된 ‘준석’(유오성). 17년 만에 출소한 그는 몰라보게 달라진 세상과 어느새 조직의 실세로 성장해있는 ‘은기’의 모습에 위기감을 느낀다. ‘준석’은 아버지 ‘철주’(주진모)가 평생을 바쳐 이뤄놓은 조직을 되찾기 위해 흩어져있던 자신의 세력을 다시 모으고, 감옥에서 만나 자신을 아버지처럼 따르는 젊은 피 ‘성훈’(김우빈)을 오른팔로 두게 된다.
 
 “담배 떨쳐가 우리 아버지 죽이라고 신호 줬다면서예?”
 친아버지의 얼굴도 모른 채 불행한 어린 시절을 보냈던 ‘성훈’은 마치 아버지처럼 자신을 챙겨주는 ‘준석’에게 의지하며 그와 함께 부산을 접수하기 위해 힘쓴다. 그러던 어느 날 ‘성훈’을 찾아온 ‘은기’는 ‘동수’의 죽음에 대한 이야기를 풀어놓으며 ‘성훈’을 혼란에 빠트리는데...
 
 두 남자의 숙명적인 만남!
 친구를 잃은 그 날, 끝나지 않은 이야기가 시작된다!",친구2.jpg,2013.11.14,6.2,124분,"유오성(이준석), 주진모(이철주), 김우빈(최성훈)",곽경택,대한민국,554
나우 유 씨 미 : 마술사기단,"범죄, 스릴러, 미스터리","1년 전만 해도 무명이었던 길거리 마술사 '포 호스맨'은단 3초만에 파리 은행의 비자금을 통째로 털어 관객들에게 뿌리는 매직쇼를 성공시켜 전세계의 이목을 끈다.
 하지만 이것은 '시선 끌기'였을 뿐!
 포 호스맨의 범행은 점점 더 거대해지고 치밀해지는데...
 전세계를 무대로 한 통쾌하고 짜릿한 완전범죄 매직쇼가 시작된다!",나우 유 씨 미  마술사기단.jpg,2013.08.22,8.05,115분,"제시 아이젠버그(다니엘 아틀라스), 마크 러팔로(딜런 로즈), 우디 해럴슨(메리트 오스본)",루이스 리터리어,"미국 , 프랑스",555
소원,드라마,"대한민국을 울리는 기적 같은 감동!
 가장 아픈 곳에서 피어난 가장 따뜻한 이야기!
 ""괜찮아 소원아, 다 괜찮아""
 
 어느 비 오는 아침, 학교를 가던 소원은 술에 취한 아저씨에게 끌려가 믿을 수 없는 사고를 당한다.
 이 일로 몸과 마음에 지울 수 없는 상처를 받은 소원이네 가족.
 하지만 절망 끝에서 희망을 찾아 나서는데...
 대한민국을 울리는 기적 같은 감동이 시작된다!",소원.jpg,2013.10.02,9.34,122분,"설경구(동훈), 엄지원(미희), 이레(소원)",이준익,대한민국,556
퍼시픽 림,"액션, SF, 모험","2025년, 일본 태평양 연안의 심해에 커다란 균열이 일어난다. 정체를 알 수 없었던 이 곳은 지구와 우주를 연결하는 포탈이었고 여기서 엄청난 크기의 외계괴물 ‘카이주(Kaiju)가 나타난다. 일본 전역을 시작으로 미국, 중국, 러시아, 호주 등 지구 곳곳을 파괴하며 초토화시키는 카이주의 공격에 전 세계가 혼돈에 빠진다. 전 지구적인 비상사태 돌입에 세계 각국의 정상들은 인류 최대의 위기에 맞서기 위한 지구연합군인 ‘범태평양연합방어군’을 결성, 각국을 대표하는 메가톤급 초대형 로봇 ‘예거(Jaeger)’를 창조한다. 상상을 초월하는 수퍼 파워, 뇌파를 통해 파일럿의 동작을 인식하는 신개념 조종시스템을 장착한 예거 로봇과 이를 조종하는 최정예 파일럿들이 괴물들에게 반격을 시작하면서 사상 초유의 대결이 펼쳐진다.
 
 상상의 끝은 없다! 얼마든지 기대하라!",퍼시픽 림.jpg,2013.07.11,7.68,131분,"찰리 허냄(롤리 베켓), 론 펄먼(한니발 차우), 이드리스 엘바(스탁커 펜테코스트)",길예르모 델 토로,미국,557
화이 : 괴물을 삼킨 아이,"액션, 스릴러","5명의 범죄자를 아버지로 둔 소년 ‘화이’.
 냉혹한 카리스마의 리더 ‘석태’, 운전전문 말더듬이 ‘기태’, 이성적 설계자 ‘진성’, 총기전문 저격수 ‘범수’, 냉혈한 행동파 ‘동범’까지.
 화이는 학교 대신 5명의 아버지들이 지닌 기술을 배우며 남들과 다르게 자라왔지만, 자신의 과거를 모른 채 순응하며 지내왔다.
 하지만 화이가 아버지들만큼 강해지기를 바라는 리더 석태는 어느 날 범죄 현장으로 화이를 이끌고...
 한 발의 총성이 울러 퍼진 그 날 이후.
 숨겨진 진실을 마주하게 된 화이와 그를 둘러싼 모든 것들이 변화하기 시작한다!
 “아버지... 왜 절 키우신 거에요?”",화이  괴물을 삼킨 아이.jpg,2013.10.09,7.84,126분,"김윤석(석태), 여진구(화이), 조진웅(기태)",장준환,대한민국,558
호빗 : 스마우그의 폐허,"판타지, 모험, 드라마","사나운 용 스마우그가 빼앗아간 동쪽의 ‘외로운 산’ 에레보르 왕국을 되찾기 위해 뜻하지 않은 여정을 떠나게 된 호빗 ‘빌보 배긴스’와 ‘간달프’, 난쟁이족 왕족의 후예 ‘소린’이 이끄는 13명의 난쟁이족. ‘레골라스’와 그의 파트너 ‘타우리엘’이 속해있는 엘프족의 합세로 더욱 강해진 원정대는 외로운 산으로 가는 길에 어둠의 숲에서 모습을 자유자재로 바꾸는 베오른과 거대한 거미떼를 만나고, 난쟁이들에게 적대적인 엘프족에게 잡혔다가 도망쳐 호수마을을 지나는 등 다양한 모험을 하게 된다. 그리고 마침내 에레보르의 외로운 산에 거의 다다랐을 때, 그들이 지금껏 만났던 그 어떤 존재보다도 위험하고 모두의 용기와 우정, 지혜의 한계를 시험에 들게 한 용 스마우그와 맞닥뜨리게 되는데….",호빗  스마우그의 폐허.jpg,2021.11.24,8.5,161분,"마틴 프리먼(빌보), 이안 맥켈런(간달프), 리처드 아미티지(소린 오큰실드)",피터 잭슨,"미국 , 뉴질랜드",559
컨저링,"공포, 스릴러","1971년 로드 아일랜드, 해리스빌. 페론 가족은 꿈에 그리던 새 집으로 이사를 간다.
 물론 1863년에 그 집에서 일어난 끔찍한 살인 사건을 전혀 몰랐다.
 또한 그 이후에 일어난 많은 무서운 사건에 대해서도 알지 못했다.
 이 가족은 그 집에서 겪은 일이 너무 무서워서 한 마디라도 외부에 언급하는 것을 거절했었다.
 지금까지는…
 
 [스페셜 영상 1] 영화 속 숨겨진 뒷이야기 (00:08:02)
 
 [스페셜 영상 2] 악마의 생활 (00:15:38)
 유명한 귀신연구자와 초자연적인것의 전문가 로렌 워렌과 함께하는 여행,
 그녀가 주최하는 묘지투어와 수천개의 위험한 유물들이 모여있는 악마의 집, 오컬트 셀러를 방문한다
 
 [스페셜 영상 3] 공포와 대면 (00:06:37)
 그들이 대략 십년 동안 악마의 영혼과 같이 살았던 불가사의한 농가에서 페론 가족들은 되돌아 왔고
 그들은 그 기억을 떠올릴 때마다 그 공포를 다시 체험한다.",컨저링.jpg,2013.09.17,7.86,112분,"베라 파미가(로레인 워렌), 패트릭 윌슨(에드 워렌), 릴리 테일러(캐롤린 페론)",제임스 완,미국,560
맨 오브 스틸,"액션, 모험, 판타지, SF","무차별적인 자원 개발로 멸망위기에 처한 크립톤 행성. 행성 최고의 과학자 조엘(러셀 크로우)은 갓 태어난 아들 칼엘(헨리 카빌)을 지키기 위해 크립톤 행성의 꿈과 희망을 담아 지구로 보낸다.
 자신의 존재를 모른 채 지구에서 클락이라는 이름으로 자란 칼엘은 남들과 다른 능력 때문에 주변 사람들로부터 거부를 당하고, 아버지(케빈 코스트너)로부터 우주에서 온 자신의 비밀을 듣게 되면서 혼란에 빠진다.
 한편, 크립톤 행성의 반란군 조드 장군(마이클 섀넌)은 파괴된 행성을 다시 재건할 수 있는 모든 유전자 정보가 담긴 코덱스가 칼엘에게 있다는 것을 알고 그를 찾아 부하들을 이끌고 지구에 온다. 이제 칼엘은 자신을 거부하던 사람들이 사는 지구의 존폐를 두고 최강의 적 조드 장군과 피할 수 없는 운명의 전쟁을 시작하는데…
 가슴의 ‘S’마크가 뜻하는 ‘희망’의 이름으로, 칼엘은 이제 지구인들이 추구해야 할 이상이며, 사람들이 기적을 만들도록 돕는 수퍼맨으로 거듭난다.",맨 오브 스틸.jpg,2013.06.13,7.93,143분,"헨리 카빌(클락 켄트 / 수퍼맨), 에이미 아담스(로이스 레인), 러셀 크로우(조-엘)",잭 스나이더,"미국 , 캐나다",561
